Epoch	Train	Validation
epoch: 1, step: 3, time: 7.6, train: 65.168, valid: 81.565, train_acc: 0.015, valid_acc: 0.004
epoch: 66, step: 178, time: 1.2, train: 15.872, valid: 16.804, train_acc: 0.133, valid_acc: 0.125
epoch: 67, step: 181, time: 10.3, train: 15.709, valid: 16.969, train_acc: 0.145, valid_acc: 0.130
epoch: 68, step: 184, time: 1.5, train: 15.596, valid: 17.363, train_acc: 0.139, valid_acc: 0.128
epoch: 69, step: 187, time: 4.1, train: 15.705, valid: 17.510, train_acc: 0.131, valid_acc: 0.124
epoch: 70, step: 190, time: 1.5, train: 15.479, valid: 17.289, train_acc: 0.127, valid_acc: 0.131
epoch: 71, step: 192, time: 9.3, train: 15.192, valid: 17.360, train_acc: 0.139, valid_acc: 0.130
epoch: 72, step: 194, time: 1.2, train: 15.292, valid: 17.455, train_acc: 0.140, valid_acc: 0.133
epoch: 73, step: 196, time: 4.1, train: 15.351, valid: 17.268, train_acc: 0.147, valid_acc: 0.124
epoch: 74, step: 198, time: 1.2, train: 15.152, valid: 17.185, train_acc: 0.144, valid_acc: 0.127
epoch: 75, step: 201, time: 10.5, train: 15.468, valid: 17.333, train_acc: 0.134, valid_acc: 0.140
epoch: 76, step: 204, time: 1.4, train: 15.404, valid: 17.140, train_acc: 0.139, valid_acc: 0.134
epoch: 77, step: 207, time: 2.8, train: 15.535, valid: 17.405, train_acc: 0.151, valid_acc: 0.134
epoch: 78, step: 210, time: 1.1, train: 15.416, valid: 17.310, train_acc: 0.152, valid_acc: 0.137
epoch: 79, step: 213, time: 11.1, train: 15.328, valid: 17.162, train_acc: 0.146, valid_acc: 0.135
epoch: 80, step: 216, time: 1.5, train: 15.174, valid: 17.360, train_acc: 0.154, valid_acc: 0.130
epoch: 81, step: 219, time: 3.7, train: 15.405, valid: 16.841, train_acc: 0.144, valid_acc: 0.149
epoch: 82, step: 222, time: 1.7, train: 15.123, valid: 16.964, train_acc: 0.144, valid_acc: 0.131
epoch: 83, step: 225, time: 10.1, train: 15.144, valid: 17.054, train_acc: 0.143, valid_acc: 0.146
epoch: 84, step: 228, time: 1.9, train: 15.043, valid: 16.913, train_acc: 0.152, valid_acc: 0.128
epoch: 85, step: 231, time: 3.3, train: 15.155, valid: 17.301, train_acc: 0.153, valid_acc: 0.132
epoch: 86, step: 234, time: 1.6, train: 14.895, valid: 17.354, train_acc: 0.158, valid_acc: 0.126
epoch: 87, step: 236, time: 9.7, train: 15.065, valid: 16.805, train_acc: 0.158, valid_acc: 0.131
epoch: 88, step: 238, time: 1.0, train: 14.903, valid: 16.833, train_acc: 0.160, valid_acc: 0.129
epoch: 89, step: 241, time: 5.9, train: 15.128, valid: 17.371, train_acc: 0.150, valid_acc: 0.110
epoch: 90, step: 244, time: 1.8, train: 15.000, valid: 16.846, train_acc: 0.147, valid_acc: 0.135
epoch: 91, step: 247, time: 9.1, train: 14.847, valid: 16.596, train_acc: 0.151, valid_acc: 0.144
epoch: 92, step: 250, time: 1.2, train: 14.745, valid: 16.941, train_acc: 0.156, valid_acc: 0.133
epoch: 93, step: 253, time: 5.3, train: 14.833, valid: 19.070, train_acc: 0.156, valid_acc: 0.130
epoch: 94, step: 256, time: 1.2, train: 14.760, valid: 17.385, train_acc: 0.158, valid_acc: 0.126
epoch: 95, step: 259, time: 8.6, train: 14.620, valid: 16.544, train_acc: 0.158, valid_acc: 0.157
epoch: 96, step: 262, time: 1.3, train: 15.294, valid: 17.069, train_acc: 0.158, valid_acc: 0.135
epoch: 97, step: 265, time: 5.6, train: 14.458, valid: 18.003, train_acc: 0.156, valid_acc: 0.116
epoch: 98, step: 268, time: 1.3, train: 14.251, valid: 17.894, train_acc: 0.169, valid_acc: 0.130
epoch: 99, step: 271, time: 9.0, train: 15.339, valid: 17.016, train_acc: 0.143, valid_acc: 0.154
epoch: 100, step: 274, time: 1.6, train: 14.911, valid: 15.997, train_acc: 0.153, valid_acc: 0.160
epoch: 101, step: 277, time: 5.2, train: 15.057, valid: 16.371, train_acc: 0.155, valid_acc: 0.134
epoch: 102, step: 280, time: 1.6, train: 14.801, valid: 16.929, train_acc: 0.160, valid_acc: 0.120
epoch: 103, step: 283, time: 8.5, train: 14.477, valid: 16.075, train_acc: 0.157, valid_acc: 0.145
epoch: 104, step: 286, time: 1.5, train: 14.492, valid: 16.154, train_acc: 0.160, valid_acc: 0.153
epoch: 105, step: 289, time: 5.0, train: 14.360, valid: 17.449, train_acc: 0.173, valid_acc: 0.123
epoch: 106, step: 292, time: 1.4, train: 14.429, valid: 17.220, train_acc: 0.170, valid_acc: 0.121
epoch: 107, step: 295, time: 8.5, train: 14.320, valid: 16.574, train_acc: 0.174, valid_acc: 0.143
epoch: 108, step: 298, time: 1.5, train: 14.259, valid: 16.750, train_acc: 0.168, valid_acc: 0.134
epoch: 109, step: 301, time: 6.8, train: 14.244, valid: 16.188, train_acc: 0.173, valid_acc: 0.140
epoch: 110, step: 304, time: 1.6, train: 14.006, valid: 16.102, train_acc: 0.176, valid_acc: 0.154
epoch: 111, step: 307, time: 6.9, train: 14.112, valid: 16.409, train_acc: 0.166, valid_acc: 0.154
epoch: 112, step: 310, time: 1.8, train: 13.941, valid: 16.674, train_acc: 0.169, valid_acc: 0.152
epoch: 113, step: 313, time: 6.5, train: 13.785, valid: 15.845, train_acc: 0.175, valid_acc: 0.145
epoch: 114, step: 316, time: 1.5, train: 13.579, valid: 15.851, train_acc: 0.187, valid_acc: 0.157
epoch: 115, step: 319, time: 7.2, train: 13.535, valid: 17.044, train_acc: 0.187, valid_acc: 0.128
epoch: 116, step: 322, time: 1.4, train: 13.445, valid: 16.613, train_acc: 0.189, valid_acc: 0.148
epoch: 117, step: 325, time: 6.7, train: 13.992, valid: 15.800, train_acc: 0.180, valid_acc: 0.144
epoch: 118, step: 328, time: 1.4, train: 14.213, valid: 16.051, train_acc: 0.177, valid_acc: 0.147
epoch: 119, step: 331, time: 8.0, train: 14.018, valid: 15.765, train_acc: 0.182, valid_acc: 0.153
epoch: 120, step: 334, time: 1.6, train: 13.839, valid: 15.741, train_acc: 0.183, valid_acc: 0.165
epoch: 121, step: 338, time: 7.3, train: 14.151, valid: 15.919, train_acc: 0.176, valid_acc: 0.145
epoch: 122, step: 342, time: 2.0, train: 14.009, valid: 16.273, train_acc: 0.178, valid_acc: 0.135
epoch: 123, step: 345, time: 6.4, train: 13.432, valid: 16.327, train_acc: 0.184, valid_acc: 0.153
epoch: 124, step: 348, time: 1.5, train: 13.179, valid: 16.466, train_acc: 0.194, valid_acc: 0.142
epoch: 125, step: 351, time: 6.2, train: 14.306, valid: 15.905, train_acc: 0.164, valid_acc: 0.155
epoch: 126, step: 354, time: 1.5, train: 14.220, valid: 15.559, train_acc: 0.176, valid_acc: 0.162
epoch: 127, step: 357, time: 8.1, train: 13.557, valid: 16.295, train_acc: 0.193, valid_acc: 0.154
epoch: 128, step: 360, time: 1.2, train: 13.343, valid: 16.203, train_acc: 0.198, valid_acc: 0.162
epoch: 129, step: 363, time: 6.9, train: 13.580, valid: 16.162, train_acc: 0.183, valid_acc: 0.137
epoch: 130, step: 366, time: 1.7, train: 13.281, valid: 15.671, train_acc: 0.186, valid_acc: 0.144
epoch: 131, step: 369, time: 7.9, train: 13.600, valid: 15.694, train_acc: 0.191, valid_acc: 0.165
epoch: 132, step: 372, time: 1.4, train: 13.517, valid: 15.635, train_acc: 0.190, valid_acc: 0.159
epoch: 133, step: 374, time: 5.3, train: 13.446, valid: 15.785, train_acc: 0.195, valid_acc: 0.156
epoch: 134, step: 376, time: 1.2, train: 13.036, valid: 16.445, train_acc: 0.196, valid_acc: 0.143
epoch: 135, step: 378, time: 8.3, train: 13.254, valid: 15.916, train_acc: 0.199, valid_acc: 0.164
epoch: 136, step: 380, time: 1.7, train: 12.905, valid: 16.144, train_acc: 0.205, valid_acc: 0.154
epoch: 137, step: 382, time: 5.3, train: 13.467, valid: 15.648, train_acc: 0.188, valid_acc: 0.167
epoch: 138, step: 384, time: 1.3, train: 13.163, valid: 15.818, train_acc: 0.195, valid_acc: 0.151
epoch: 139, step: 386, time: 8.7, train: 12.265, valid: 15.521, train_acc: 0.212, valid_acc: 0.169
epoch: 140, step: 388, time: 1.2, train: 12.184, valid: 15.521, train_acc: 0.220, valid_acc: 0.162
epoch: 141, step: 391, time: 5.7, train: 13.193, valid: 15.096, train_acc: 0.202, valid_acc: 0.157
epoch: 142, step: 394, time: 1.9, train: 13.003, valid: 14.609, train_acc: 0.207, valid_acc: 0.175
epoch: 143, step: 396, time: 8.7, train: 12.635, valid: 15.838, train_acc: 0.215, valid_acc: 0.136
epoch: 144, step: 398, time: 1.2, train: 12.511, valid: 16.369, train_acc: 0.213, valid_acc: 0.143
epoch: 145, step: 400, time: 4.3, train: 11.989, valid: 15.656, train_acc: 0.222, valid_acc: 0.175
epoch: 146, step: 402, time: 1.6, train: 11.992, valid: 15.968, train_acc: 0.230, valid_acc: 0.160
epoch: 147, step: 404, time: 9.4, train: 11.989, valid: 16.992, train_acc: 0.219, valid_acc: 0.143
epoch: 148, step: 406, time: 1.1, train: 11.807, valid: 16.463, train_acc: 0.226, valid_acc: 0.161
epoch: 149, step: 409, time: 6.2, train: 12.086, valid: 16.349, train_acc: 0.212, valid_acc: 0.164
epoch: 150, step: 412, time: 1.6, train: 11.956, valid: 16.098, train_acc: 0.223, valid_acc: 0.160
epoch: 151, step: 415, time: 8.7, train: 12.645, valid: 16.238, train_acc: 0.217, valid_acc: 0.172
epoch: 152, step: 418, time: 1.7, train: 12.403, valid: 15.979, train_acc: 0.220, valid_acc: 0.174
epoch: 153, step: 421, time: 4.2, train: 11.377, valid: 16.378, train_acc: 0.247, valid_acc: 0.184
epoch: 154, step: 424, time: 1.3, train: 11.031, valid: 18.532, train_acc: 0.252, valid_acc: 0.124
epoch: 155, step: 427, time: 8.9, train: 13.231, valid: 16.569, train_acc: 0.199, valid_acc: 0.151
epoch: 156, step: 430, time: 1.5, train: 12.882, valid: 16.453, train_acc: 0.205, valid_acc: 0.170
epoch: 157, step: 433, time: 5.2, train: 12.104, valid: 18.272, train_acc: 0.220, valid_acc: 0.138
epoch: 158, step: 436, time: 1.5, train: 12.009, valid: 18.072, train_acc: 0.219, valid_acc: 0.155
epoch: 159, step: 439, time: 9.1, train: 12.516, valid: 17.234, train_acc: 0.214, valid_acc: 0.138
epoch: 160, step: 442, time: 1.7, train: 12.589, valid: 16.485, train_acc: 0.201, valid_acc: 0.141
epoch: 161, step: 445, time: 5.0, train: 12.765, valid: 16.193, train_acc: 0.207, valid_acc: 0.178
epoch: 162, step: 448, time: 1.5, train: 12.401, valid: 16.825, train_acc: 0.224, valid_acc: 0.154
epoch: 163, step: 451, time: 7.7, train: 11.715, valid: 15.807, train_acc: 0.237, valid_acc: 0.164
epoch: 164, step: 454, time: 1.2, train: 11.539, valid: 16.325, train_acc: 0.230, valid_acc: 0.169
epoch: 165, step: 457, time: 5.9, train: 11.921, valid: 15.433, train_acc: 0.229, valid_acc: 0.169
epoch: 166, step: 460, time: 1.3, train: 11.836, valid: 15.676, train_acc: 0.241, valid_acc: 0.177
epoch: 167, step: 463, time: 8.9, train: 12.408, valid: 15.392, train_acc: 0.214, valid_acc: 0.185
epoch: 168, step: 466, time: 1.6, train: 12.181, valid: 15.829, train_acc: 0.222, valid_acc: 0.172
epoch: 169, step: 469, time: 5.6, train: 11.751, valid: 16.521, train_acc: 0.235, valid_acc: 0.171
epoch: 170, step: 472, time: 1.7, train: 11.619, valid: 16.208, train_acc: 0.239, valid_acc: 0.177
epoch: 171, step: 474, time: 7.3, train: 10.578, valid: 18.242, train_acc: 0.257, valid_acc: 0.147
epoch: 172, step: 476, time: 0.9, train: 10.384, valid: 18.268, train_acc: 0.264, valid_acc: 0.138
epoch: 173, step: 478, time: 6.0, train: 10.639, valid: 17.685, train_acc: 0.261, valid_acc: 0.163
epoch: 174, step: 480, time: 1.1, train: 10.373, valid: 18.335, train_acc: 0.264, valid_acc: 0.166
epoch: 175, step: 483, time: 9.1, train: 11.332, valid: 16.669, train_acc: 0.246, valid_acc: 0.167
epoch: 176, step: 486, time: 1.6, train: 11.660, valid: 15.918, train_acc: 0.237, valid_acc: 0.174
epoch: 177, step: 489, time: 6.0, train: 11.549, valid: 17.039, train_acc: 0.246, valid_acc: 0.166
epoch: 178, step: 492, time: 1.7, train: 11.392, valid: 18.000, train_acc: 0.237, valid_acc: 0.143
epoch: 179, step: 496, time: 8.3, train: 12.029, valid: 15.559, train_acc: 0.230, valid_acc: 0.178
epoch: 180, step: 500, time: 1.7, train: 11.921, valid: 17.141, train_acc: 0.236, valid_acc: 0.179
epoch: 181, step: 503, time: 4.5, train: 11.929, valid: 16.049, train_acc: 0.230, valid_acc: 0.174
epoch: 182, step: 506, time: 1.4, train: 11.430, valid: 16.225, train_acc: 0.246, valid_acc: 0.175
epoch: 183, step: 510, time: 10.5, train: 12.064, valid: 15.496, train_acc: 0.231, valid_acc: 0.174
epoch: 184, step: 514, time: 1.8, train: 11.472, valid: 16.215, train_acc: 0.246, valid_acc: 0.177
epoch: 185, step: 517, time: 3.8, train: 10.957, valid: 18.198, train_acc: 0.256, valid_acc: 0.165
epoch: 186, step: 520, time: 1.4, train: 10.840, valid: 16.075, train_acc: 0.250, valid_acc: 0.175
epoch: 187, step: 523, time: 10.8, train: 11.805, valid: 15.767, train_acc: 0.233, valid_acc: 0.180
epoch: 188, step: 526, time: 1.7, train: 11.668, valid: 15.699, train_acc: 0.235, valid_acc: 0.166
epoch: 189, step: 529, time: 3.2, train: 10.766, valid: 19.035, train_acc: 0.260, valid_acc: 0.142
epoch: 190, step: 532, time: 1.3, train: 10.702, valid: 17.438, train_acc: 0.265, valid_acc: 0.153
epoch: 191, step: 535, time: 10.7, train: 10.573, valid: 16.189, train_acc: 0.272, valid_acc: 0.174
epoch: 192, step: 538, time: 1.5, train: 10.536, valid: 16.784, train_acc: 0.277, valid_acc: 0.167
epoch: 193, step: 541, time: 3.9, train: 10.566, valid: 16.386, train_acc: 0.270, valid_acc: 0.171
epoch: 194, step: 544, time: 1.5, train: 10.121, valid: 17.649, train_acc: 0.289, valid_acc: 0.146
epoch: 195, step: 547, time: 9.6, train: 9.890, valid: 16.006, train_acc: 0.289, valid_acc: 0.176
epoch: 196, step: 550, time: 1.3, train: 9.557, valid: 16.477, train_acc: 0.303, valid_acc: 0.181
epoch: 197, step: 553, time: 4.3, train: 9.091, valid: 18.950, train_acc: 0.319, valid_acc: 0.170
epoch: 198, step: 556, time: 1.2, train: 8.854, valid: 20.906, train_acc: 0.316, valid_acc: 0.144
epoch: 199, step: 560, time: 10.9, train: 11.317, valid: 15.596, train_acc: 0.257, valid_acc: 0.168
epoch: 200, step: 564, time: 2.0, train: 10.901, valid: 18.084, train_acc: 0.265, valid_acc: 0.150
