Epoch	Train	Validation
epoch: 1, step: 1496, time: 840.8, train: 13.837, valid: 9.955, train_acc: 0.194, valid_acc: 0.291
epoch: 19, step: 28363, time: 780.5, train: 5.999, valid: 5.362, train_acc: 0.442, valid_acc: 0.475
epoch: 20, step: 29854, time: 776.4, train: 5.954, valid: 5.259, train_acc: 0.445, valid_acc: 0.482
epoch: 21, step: 31349, time: 866.1, train: 5.953, valid: 5.216, train_acc: 0.444, valid_acc: 0.484
epoch: 22, step: 32844, time: 826.7, train: 5.915, valid: 5.138, train_acc: 0.447, valid_acc: 0.489
epoch: 23, step: 34340, time: 758.6, train: 5.891, valid: 5.213, train_acc: 0.448, valid_acc: 0.484
epoch: 24, step: 35836, time: 743.6, train: 5.854, valid: 5.175, train_acc: 0.450, valid_acc: 0.486
epoch: 25, step: 37330, time: 768.7, train: 5.851, valid: 5.107, train_acc: 0.450, valid_acc: 0.490
epoch: 26, step: 38824, time: 790.7, train: 5.813, valid: 5.093, train_acc: 0.452, valid_acc: 0.490
epoch: 27, step: 40314, time: 750.0, train: 5.801, valid: 5.146, train_acc: 0.453, valid_acc: 0.488
epoch: 28, step: 41804, time: 783.1, train: 5.760, valid: 5.110, train_acc: 0.455, valid_acc: 0.491
epoch: 29, step: 43291, time: 747.8, train: 5.778, valid: 5.093, train_acc: 0.454, valid_acc: 0.491
epoch: 30, step: 44778, time: 802.0, train: 5.741, valid: 5.136, train_acc: 0.456, valid_acc: 0.488
epoch: 31, step: 46272, time: 757.7, train: 5.752, valid: 5.107, train_acc: 0.455, valid_acc: 0.491
epoch: 32, step: 47766, time: 791.0, train: 5.717, valid: 5.097, train_acc: 0.457, valid_acc: 0.490
epoch: 33, step: 49260, time: 753.7, train: 5.703, valid: 5.037, train_acc: 0.458, valid_acc: 0.495
epoch: 34, step: 50754, time: 747.1, train: 5.670, valid: 5.007, train_acc: 0.459, valid_acc: 0.497
epoch: 35, step: 52249, time: 837.0, train: 5.677, valid: 5.020, train_acc: 0.459, valid_acc: 0.495
epoch: 36, step: 53744, time: 795.7, train: 5.650, valid: 4.953, train_acc: 0.460, valid_acc: 0.500
epoch: 37, step: 55236, time: 753.7, train: 5.657, valid: 4.964, train_acc: 0.460, valid_acc: 0.498
epoch: 38, step: 56728, time: 781.8, train: 5.626, valid: 4.949, train_acc: 0.462, valid_acc: 0.499
epoch: 39, step: 58219, time: 753.9, train: 5.639, valid: 4.981, train_acc: 0.461, valid_acc: 0.498
epoch: 40, step: 59710, time: 798.8, train: 5.609, valid: 5.001, train_acc: 0.463, valid_acc: 0.497
epoch: 41, step: 61199, time: 754.9, train: 5.600, valid: 4.950, train_acc: 0.463, valid_acc: 0.499
epoch: 42, step: 62688, time: 784.0, train: 5.573, valid: 4.982, train_acc: 0.465, valid_acc: 0.497
epoch: 43, step: 64177, time: 757.3, train: 5.589, valid: 4.968, train_acc: 0.464, valid_acc: 0.499
epoch: 44, step: 65666, time: 749.2, train: 5.558, valid: 4.991, train_acc: 0.466, valid_acc: 0.497
epoch: 45, step: 67159, time: 819.2, train: 5.586, valid: 4.939, train_acc: 0.464, valid_acc: 0.501
epoch: 46, step: 68652, time: 789.3, train: 5.557, valid: 4.975, train_acc: 0.466, valid_acc: 0.498
epoch: 47, step: 70153, time: 761.3, train: 5.547, valid: 4.910, train_acc: 0.466, valid_acc: 0.503
epoch: 48, step: 71654, time: 788.7, train: 5.526, valid: 4.883, train_acc: 0.467, valid_acc: 0.504
epoch: 49, step: 73138, time: 748.4, train: 5.534, valid: 4.893, train_acc: 0.467, valid_acc: 0.504
epoch: 50, step: 74622, time: 794.1, train: 5.514, valid: 4.895, train_acc: 0.468, valid_acc: 0.504
epoch: 51, step: 76115, time: 755.6, train: 5.536, valid: 4.945, train_acc: 0.467, valid_acc: 0.500
epoch: 52, step: 77608, time: 791.0, train: 5.508, valid: 4.897, train_acc: 0.468, valid_acc: 0.503
epoch: 53, step: 79096, time: 752.8, train: 5.506, valid: 4.889, train_acc: 0.468, valid_acc: 0.504
epoch: 54, step: 80584, time: 800.5, train: 5.482, valid: 4.892, train_acc: 0.470, valid_acc: 0.503
epoch: 55, step: 82080, time: 757.6, train: 5.500, valid: 4.882, train_acc: 0.469, valid_acc: 0.504
epoch: 56, step: 83576, time: 793.2, train: 5.474, valid: 4.847, train_acc: 0.470, valid_acc: 0.507
epoch: 57, step: 85062, time: 752.0, train: 5.479, valid: 4.868, train_acc: 0.470, valid_acc: 0.505
epoch: 58, step: 86548, time: 788.5, train: 5.457, valid: 4.881, train_acc: 0.471, valid_acc: 0.504
epoch: 59, step: 88047, time: 770.2, train: 5.461, valid: 4.843, train_acc: 0.471, valid_acc: 0.507
epoch: 60, step: 89546, time: 755.3, train: 5.437, valid: 4.886, train_acc: 0.473, valid_acc: 0.505
epoch: 61, step: 91039, time: 878.8, train: 5.447, valid: 4.862, train_acc: 0.472, valid_acc: 0.505
epoch: 62, step: 92532, time: 794.7, train: 5.424, valid: 4.882, train_acc: 0.473, valid_acc: 0.504
epoch: 63, step: 94017, time: 751.3, train: 5.451, valid: 4.925, train_acc: 0.471, valid_acc: 0.502
epoch: 64, step: 95502, time: 797.6, train: 5.429, valid: 4.934, train_acc: 0.473, valid_acc: 0.501
epoch: 65, step: 97001, time: 757.4, train: 5.429, valid: 4.839, train_acc: 0.473, valid_acc: 0.507
epoch: 66, step: 98500, time: 749.8, train: 5.409, valid: 4.826, train_acc: 0.474, valid_acc: 0.508
epoch: 67, step: 99991, time: 828.2, train: 5.421, valid: 4.823, train_acc: 0.473, valid_acc: 0.508
epoch: 68, step: 101482, time: 746.1, train: 5.399, valid: 4.844, train_acc: 0.474, valid_acc: 0.506
epoch: 69, step: 102975, time: 855.1, train: 5.429, valid: 4.800, train_acc: 0.473, valid_acc: 0.510
epoch: 70, step: 104468, time: 795.2, train: 5.406, valid: 4.813, train_acc: 0.474, valid_acc: 0.509
epoch: 71, step: 105962, time: 764.1, train: 5.419, valid: 4.811, train_acc: 0.474, valid_acc: 0.509
epoch: 72, step: 107456, time: 798.4, train: 5.394, valid: 4.812, train_acc: 0.475, valid_acc: 0.508
epoch: 73, step: 108948, time: 758.9, train: 5.417, valid: 4.840, train_acc: 0.474, valid_acc: 0.506
epoch: 74, step: 110440, time: 803.0, train: 5.392, valid: 4.836, train_acc: 0.475, valid_acc: 0.507
epoch: 75, step: 111931, time: 756.0, train: 5.364, valid: 4.823, train_acc: 0.477, valid_acc: 0.507
epoch: 76, step: 113422, time: 788.8, train: 5.346, valid: 4.811, train_acc: 0.478, valid_acc: 0.509
epoch: 77, step: 114916, time: 757.6, train: 5.367, valid: 4.760, train_acc: 0.476, valid_acc: 0.512
epoch: 78, step: 116410, time: 796.2, train: 5.345, valid: 4.763, train_acc: 0.478, valid_acc: 0.513
epoch: 79, step: 117899, time: 753.5, train: 5.375, valid: 4.797, train_acc: 0.476, valid_acc: 0.509
epoch: 80, step: 119388, time: 798.1, train: 5.354, valid: 4.786, train_acc: 0.477, valid_acc: 0.510
epoch: 81, step: 120875, time: 756.4, train: 5.360, valid: 4.814, train_acc: 0.477, valid_acc: 0.509
epoch: 82, step: 122362, time: 790.9, train: 5.338, valid: 4.828, train_acc: 0.478, valid_acc: 0.508
epoch: 83, step: 123850, time: 755.7, train: 5.353, valid: 4.765, train_acc: 0.477, valid_acc: 0.511
epoch: 84, step: 125338, time: 799.7, train: 5.330, valid: 4.743, train_acc: 0.479, valid_acc: 0.513
epoch: 85, step: 126826, time: 756.2, train: 5.337, valid: 4.801, train_acc: 0.478, valid_acc: 0.509
epoch: 86, step: 128314, time: 788.3, train: 5.313, valid: 4.773, train_acc: 0.480, valid_acc: 0.511
epoch: 87, step: 129801, time: 756.4, train: 5.339, valid: 4.721, train_acc: 0.478, valid_acc: 0.514
epoch: 88, step: 131288, time: 790.3, train: 5.315, valid: 4.713, train_acc: 0.480, valid_acc: 0.515
epoch: 89, step: 132782, time: 757.5, train: 5.334, valid: 4.797, train_acc: 0.478, valid_acc: 0.510
epoch: 90, step: 134276, time: 797.8, train: 5.318, valid: 4.795, train_acc: 0.479, valid_acc: 0.511
epoch: 91, step: 135773, time: 764.0, train: 5.307, valid: 4.760, train_acc: 0.480, valid_acc: 0.512
epoch: 92, step: 137270, time: 796.7, train: 5.287, valid: 4.752, train_acc: 0.481, valid_acc: 0.512
epoch: 93, step: 138765, time: 758.2, train: 5.314, valid: 4.764, train_acc: 0.480, valid_acc: 0.511
epoch: 94, step: 140260, time: 799.1, train: 5.294, valid: 4.739, train_acc: 0.481, valid_acc: 0.514
epoch: 95, step: 141758, time: 765.7, train: 5.301, valid: 4.769, train_acc: 0.480, valid_acc: 0.511
epoch: 96, step: 143256, time: 797.3, train: 5.282, valid: 4.766, train_acc: 0.481, valid_acc: 0.511
epoch: 97, step: 144745, time: 759.9, train: 5.298, valid: 4.786, train_acc: 0.481, valid_acc: 0.511
epoch: 98, step: 146234, time: 799.7, train: 5.283, valid: 4.733, train_acc: 0.481, valid_acc: 0.514
epoch: 99, step: 147718, time: 754.4, train: 5.282, valid: 4.761, train_acc: 0.481, valid_acc: 0.512
epoch: 100, step: 149202, time: 786.8, train: 5.264, valid: 4.735, train_acc: 0.483, valid_acc: 0.514
epoch: 101, step: 150701, time: 764.5, train: 5.288, valid: 4.735, train_acc: 0.481, valid_acc: 0.514
epoch: 102, step: 152200, time: 801.4, train: 5.270, valid: 4.741, train_acc: 0.482, valid_acc: 0.513
epoch: 103, step: 153700, time: 759.2, train: 5.287, valid: 4.734, train_acc: 0.481, valid_acc: 0.513
epoch: 104, step: 155200, time: 803.5, train: 5.268, valid: 4.740, train_acc: 0.482, valid_acc: 0.513
epoch: 105, step: 156703, time: 767.4, train: 5.269, valid: 4.754, train_acc: 0.482, valid_acc: 0.513
epoch: 106, step: 158206, time: 804.0, train: 5.250, valid: 4.758, train_acc: 0.483, valid_acc: 0.512
epoch: 107, step: 159703, time: 764.0, train: 5.275, valid: 4.745, train_acc: 0.482, valid_acc: 0.513
epoch: 108, step: 161200, time: 802.9, train: 5.256, valid: 4.724, train_acc: 0.483, valid_acc: 0.514
epoch: 109, step: 162693, time: 758.2, train: 5.254, valid: 4.762, train_acc: 0.483, valid_acc: 0.512
epoch: 110, step: 164186, time: 792.7, train: 5.237, valid: 4.754, train_acc: 0.484, valid_acc: 0.513
epoch: 111, step: 165685, time: 761.4, train: 5.264, valid: 4.728, train_acc: 0.483, valid_acc: 0.514
epoch: 112, step: 167184, time: 806.6, train: 5.246, valid: 4.704, train_acc: 0.484, valid_acc: 0.515
epoch: 113, step: 168667, time: 752.5, train: 5.255, valid: 4.745, train_acc: 0.483, valid_acc: 0.513
epoch: 114, step: 170150, time: 744.4, train: 5.240, valid: 4.675, train_acc: 0.484, valid_acc: 0.517
epoch: 115, step: 171652, time: 827.8, train: 5.239, valid: 4.709, train_acc: 0.484, valid_acc: 0.516
epoch: 116, step: 173154, time: 755.9, train: 5.221, valid: 4.737, train_acc: 0.485, valid_acc: 0.513
epoch: 117, step: 174647, time: 803.0, train: 5.237, valid: 4.699, train_acc: 0.484, valid_acc: 0.518
epoch: 118, step: 176140, time: 804.6, train: 5.218, valid: 4.700, train_acc: 0.485, valid_acc: 0.517
epoch: 119, step: 177623, time: 750.9, train: 5.242, valid: 4.733, train_acc: 0.484, valid_acc: 0.514
epoch: 120, step: 179106, time: 789.9, train: 5.226, valid: 4.695, train_acc: 0.485, valid_acc: 0.516
epoch: 121, step: 180598, time: 760.3, train: 5.241, valid: 4.675, train_acc: 0.484, valid_acc: 0.519
epoch: 122, step: 182090, time: 795.7, train: 5.221, valid: 4.696, train_acc: 0.485, valid_acc: 0.517
epoch: 123, step: 183583, time: 762.7, train: 5.243, valid: 4.706, train_acc: 0.484, valid_acc: 0.515
epoch: 124, step: 185076, time: 799.9, train: 5.222, valid: 4.741, train_acc: 0.485, valid_acc: 0.513
epoch: 125, step: 186567, time: 754.8, train: 5.222, valid: 4.683, train_acc: 0.485, valid_acc: 0.517
epoch: 126, step: 188058, time: 789.9, train: 5.203, valid: 4.708, train_acc: 0.486, valid_acc: 0.516
epoch: 127, step: 189551, time: 767.8, train: 5.221, valid: 4.715, train_acc: 0.485, valid_acc: 0.515
epoch: 128, step: 191044, time: 787.0, train: 5.204, valid: 4.643, train_acc: 0.486, valid_acc: 0.521
epoch: 129, step: 192532, time: 760.5, train: 5.209, valid: 4.666, train_acc: 0.486, valid_acc: 0.518
epoch: 130, step: 194020, time: 790.6, train: 5.192, valid: 4.718, train_acc: 0.487, valid_acc: 0.515
epoch: 131, step: 195510, time: 755.2, train: 5.201, valid: 4.726, train_acc: 0.486, valid_acc: 0.515
epoch: 132, step: 197000, time: 801.7, train: 5.182, valid: 4.711, train_acc: 0.488, valid_acc: 0.516
epoch: 133, step: 198497, time: 763.6, train: 5.219, valid: 4.706, train_acc: 0.485, valid_acc: 0.516
epoch: 134, step: 199994, time: 798.7, train: 5.201, valid: 4.693, train_acc: 0.486, valid_acc: 0.517
epoch: 135, step: 201487, time: 764.8, train: 5.203, valid: 4.723, train_acc: 0.486, valid_acc: 0.515
epoch: 136, step: 202980, time: 798.6, train: 5.185, valid: 4.657, train_acc: 0.487, valid_acc: 0.519
epoch: 137, step: 204472, time: 756.7, train: 5.200, valid: 4.676, train_acc: 0.486, valid_acc: 0.518
epoch: 138, step: 205964, time: 790.9, train: 5.183, valid: 4.673, train_acc: 0.488, valid_acc: 0.518
epoch: 139, step: 207455, time: 759.2, train: 5.191, valid: 4.697, train_acc: 0.487, valid_acc: 0.517
epoch: 140, step: 208946, time: 797.8, train: 5.171, valid: 4.676, train_acc: 0.488, valid_acc: 0.518
epoch: 141, step: 210451, time: 765.4, train: 5.188, valid: 4.682, train_acc: 0.487, valid_acc: 0.518
epoch: 142, step: 211956, time: 804.9, train: 5.170, valid: 4.723, train_acc: 0.488, valid_acc: 0.515
epoch: 143, step: 213444, time: 756.5, train: 5.183, valid: 4.649, train_acc: 0.488, valid_acc: 0.519
epoch: 144, step: 214932, time: 803.1, train: 5.166, valid: 4.657, train_acc: 0.489, valid_acc: 0.518
epoch: 145, step: 216427, time: 759.9, train: 5.182, valid: 4.691, train_acc: 0.487, valid_acc: 0.517
epoch: 146, step: 217922, time: 793.9, train: 5.166, valid: 4.651, train_acc: 0.488, valid_acc: 0.520
epoch: 147, step: 219410, time: 759.8, train: 5.169, valid: 4.732, train_acc: 0.488, valid_acc: 0.514
epoch: 148, step: 220898, time: 750.3, train: 5.152, valid: 4.726, train_acc: 0.489, valid_acc: 0.515
epoch: 149, step: 222385, time: 757.4, train: 5.179, valid: 4.715, train_acc: 0.488, valid_acc: 0.515
epoch: 150, step: 223872, time: 795.4, train: 5.161, valid: 4.677, train_acc: 0.489, valid_acc: 0.518
epoch: 151, step: 225361, time: 758.3, train: 5.181, valid: 4.681, train_acc: 0.488, valid_acc: 0.518
epoch: 152, step: 226850, time: 787.4, train: 5.164, valid: 4.692, train_acc: 0.489, valid_acc: 0.516
epoch: 153, step: 228332, time: 752.6, train: 5.181, valid: 4.686, train_acc: 0.488, valid_acc: 0.517
epoch: 154, step: 229814, time: 743.2, train: 5.162, valid: 4.670, train_acc: 0.489, valid_acc: 0.519
epoch: 155, step: 231302, time: 811.5, train: 5.171, valid: 4.687, train_acc: 0.488, valid_acc: 0.518
epoch: 156, step: 232790, time: 799.7, train: 5.155, valid: 4.708, train_acc: 0.489, valid_acc: 0.517
epoch: 157, step: 234277, time: 756.5, train: 5.158, valid: 4.629, train_acc: 0.489, valid_acc: 0.521
epoch: 158, step: 235764, time: 791.7, train: 5.142, valid: 4.632, train_acc: 0.490, valid_acc: 0.521
epoch: 159, step: 237260, time: 756.2, train: 5.161, valid: 4.677, train_acc: 0.489, valid_acc: 0.518
epoch: 160, step: 238756, time: 798.1, train: 5.148, valid: 4.657, train_acc: 0.490, valid_acc: 0.520
epoch: 161, step: 240247, time: 757.6, train: 5.151, valid: 4.643, train_acc: 0.489, valid_acc: 0.519
epoch: 162, step: 241738, time: 802.9, train: 5.133, valid: 4.659, train_acc: 0.490, valid_acc: 0.519
epoch: 163, step: 243232, time: 759.1, train: 5.147, valid: 4.671, train_acc: 0.490, valid_acc: 0.517
epoch: 164, step: 244726, time: 791.8, train: 5.129, valid: 4.690, train_acc: 0.491, valid_acc: 0.516
epoch: 165, step: 246222, time: 759.6, train: 5.168, valid: 4.681, train_acc: 0.488, valid_acc: 0.517
epoch: 166, step: 247718, time: 750.8, train: 5.151, valid: 4.687, train_acc: 0.489, valid_acc: 0.517
epoch: 167, step: 249220, time: 854.4, train: 5.131, valid: 4.641, train_acc: 0.491, valid_acc: 0.520
epoch: 168, step: 250722, time: 799.4, train: 5.116, valid: 4.677, train_acc: 0.491, valid_acc: 0.519
epoch: 169, step: 252221, time: 772.5, train: 5.135, valid: 4.645, train_acc: 0.491, valid_acc: 0.520
epoch: 170, step: 253720, time: 793.7, train: 5.116, valid: 4.647, train_acc: 0.491, valid_acc: 0.519
epoch: 171, step: 255215, time: 762.9, train: 5.137, valid: 4.654, train_acc: 0.490, valid_acc: 0.521
epoch: 172, step: 256710, time: 801.4, train: 5.120, valid: 4.673, train_acc: 0.491, valid_acc: 0.519
epoch: 173, step: 258202, time: 758.0, train: 5.133, valid: 4.632, train_acc: 0.490, valid_acc: 0.521
epoch: 174, step: 259694, time: 804.5, train: 5.112, valid: 4.635, train_acc: 0.492, valid_acc: 0.521
epoch: 175, step: 261182, time: 754.0, train: 5.144, valid: 4.675, train_acc: 0.490, valid_acc: 0.519
epoch: 176, step: 262670, time: 782.7, train: 5.124, valid: 4.664, train_acc: 0.491, valid_acc: 0.518
epoch: 177, step: 264164, time: 758.2, train: 5.130, valid: 4.693, train_acc: 0.491, valid_acc: 0.516
epoch: 178, step: 265658, time: 796.6, train: 5.113, valid: 4.697, train_acc: 0.492, valid_acc: 0.517
epoch: 179, step: 267159, time: 763.4, train: 5.147, valid: 4.668, train_acc: 0.490, valid_acc: 0.518
epoch: 180, step: 268660, time: 801.7, train: 5.130, valid: 4.663, train_acc: 0.491, valid_acc: 0.519
epoch: 181, step: 270149, time: 755.5, train: 5.140, valid: 4.664, train_acc: 0.490, valid_acc: 0.519
epoch: 182, step: 271638, time: 797.9, train: 5.124, valid: 4.657, train_acc: 0.491, valid_acc: 0.519
epoch: 183, step: 273125, time: 756.3, train: 5.124, valid: 4.639, train_acc: 0.491, valid_acc: 0.520
epoch: 184, step: 274612, time: 751.8, train: 5.108, valid: 4.660, train_acc: 0.492, valid_acc: 0.518
epoch: 185, step: 276099, time: 806.4, train: 5.118, valid: 4.682, train_acc: 0.491, valid_acc: 0.518
epoch: 186, step: 277586, time: 780.9, train: 5.102, valid: 4.678, train_acc: 0.492, valid_acc: 0.518
epoch: 187, step: 279072, time: 766.7, train: 5.127, valid: 4.622, train_acc: 0.491, valid_acc: 0.521
epoch: 188, step: 280558, time: 785.3, train: 5.108, valid: 4.639, train_acc: 0.492, valid_acc: 0.519
epoch: 189, step: 282052, time: 757.9, train: 5.123, valid: 4.730, train_acc: 0.491, valid_acc: 0.515
epoch: 190, step: 283546, time: 796.8, train: 5.105, valid: 4.708, train_acc: 0.492, valid_acc: 0.517
epoch: 191, step: 285043, time: 760.7, train: 5.095, valid: 4.677, train_acc: 0.493, valid_acc: 0.518
epoch: 192, step: 286540, time: 797.6, train: 5.081, valid: 4.659, train_acc: 0.494, valid_acc: 0.519
epoch: 193, step: 288038, time: 757.6, train: 5.106, valid: 4.671, train_acc: 0.492, valid_acc: 0.518
epoch: 194, step: 289536, time: 798.7, train: 5.088, valid: 4.683, train_acc: 0.493, valid_acc: 0.517
epoch: 195, step: 291020, time: 769.0, train: 5.111, valid: 4.670, train_acc: 0.492, valid_acc: 0.518
epoch: 196, step: 292504, time: 783.7, train: 5.095, valid: 4.673, train_acc: 0.493, valid_acc: 0.519
epoch: 197, step: 293995, time: 768.1, train: 5.109, valid: 4.658, train_acc: 0.492, valid_acc: 0.519
epoch: 198, step: 295486, time: 787.6, train: 5.092, valid: 4.643, train_acc: 0.493, valid_acc: 0.520
epoch: 199, step: 296980, time: 758.5, train: 5.110, valid: 4.621, train_acc: 0.492, valid_acc: 0.521
epoch: 200, step: 298474, time: 800.2, train: 5.094, valid: 4.638, train_acc: 0.493, valid_acc: 0.520
