epoch: 1, step: 1494, time: 839.1, train: 13.246, valid: 9.423, train_acc: 0.206, valid_acc: 0.303
epoch: 31, step: 46204, time: 772.0, train: 5.617, valid: 4.880, train_acc: 0.462, valid_acc: 0.504
epoch: 32, step: 47698, time: 818.8, train: 5.581, valid: 4.948, train_acc: 0.464, valid_acc: 0.500
epoch: 33, step: 49188, time: 772.9, train: 5.583, valid: 4.876, train_acc: 0.464, valid_acc: 0.504
epoch: 34, step: 50678, time: 793.3, train: 5.547, valid: 4.859, train_acc: 0.466, valid_acc: 0.505
epoch: 35, step: 52172, time: 773.6, train: 5.557, valid: 4.843, train_acc: 0.465, valid_acc: 0.506
epoch: 36, step: 53666, time: 812.6, train: 5.522, valid: 4.837, train_acc: 0.468, valid_acc: 0.507
epoch: 37, step: 55158, time: 772.8, train: 5.541, valid: 4.819, train_acc: 0.466, valid_acc: 0.507
epoch: 38, step: 56650, time: 815.5, train: 5.514, valid: 4.863, train_acc: 0.468, valid_acc: 0.505
epoch: 39, step: 58135, time: 770.3, train: 5.519, valid: 4.892, train_acc: 0.468, valid_acc: 0.502
epoch: 40, step: 59620, time: 790.2, train: 5.489, valid: 4.871, train_acc: 0.469, valid_acc: 0.505
epoch: 41, step: 61116, time: 774.1, train: 5.507, valid: 4.786, train_acc: 0.468, valid_acc: 0.511
epoch: 42, step: 62612, time: 794.2, train: 5.479, valid: 4.760, train_acc: 0.470, valid_acc: 0.513
epoch: 43, step: 64101, time: 773.9, train: 5.474, valid: 4.802, train_acc: 0.470, valid_acc: 0.509
epoch: 44, step: 65590, time: 811.0, train: 5.445, valid: 4.784, train_acc: 0.472, valid_acc: 0.510
epoch: 45, step: 67079, time: 767.4, train: 5.448, valid: 4.817, train_acc: 0.472, valid_acc: 0.508
epoch: 46, step: 68568, time: 814.4, train: 5.424, valid: 4.792, train_acc: 0.473, valid_acc: 0.510
epoch: 47, step: 70068, time: 779.9, train: 5.440, valid: 4.825, train_acc: 0.472, valid_acc: 0.507
epoch: 48, step: 71568, time: 798.9, train: 5.411, valid: 4.819, train_acc: 0.474, valid_acc: 0.507
epoch: 49, step: 73064, time: 773.2, train: 5.420, valid: 4.820, train_acc: 0.473, valid_acc: 0.507
epoch: 50, step: 74560, time: 815.0, train: 5.391, valid: 4.818, train_acc: 0.475, valid_acc: 0.509
epoch: 51, step: 76047, time: 771.5, train: 5.417, valid: 4.788, train_acc: 0.473, valid_acc: 0.509
epoch: 52, step: 77534, time: 812.6, train: 5.390, valid: 4.816, train_acc: 0.475, valid_acc: 0.508
epoch: 53, step: 79023, time: 774.4, train: 5.383, valid: 4.806, train_acc: 0.475, valid_acc: 0.509
epoch: 54, step: 80512, time: 793.4, train: 5.358, valid: 4.775, train_acc: 0.477, valid_acc: 0.511
epoch: 55, step: 82003, time: 773.7, train: 5.377, valid: 4.728, train_acc: 0.476, valid_acc: 0.514
epoch: 56, step: 83494, time: 812.7, train: 5.349, valid: 4.764, train_acc: 0.477, valid_acc: 0.513
epoch: 57, step: 84989, time: 776.3, train: 5.362, valid: 4.766, train_acc: 0.476, valid_acc: 0.511
epoch: 58, step: 86484, time: 817.3, train: 5.337, valid: 4.764, train_acc: 0.478, valid_acc: 0.511
epoch: 59, step: 87985, time: 780.0, train: 5.346, valid: 4.740, train_acc: 0.478, valid_acc: 0.513
epoch: 60, step: 89486, time: 797.8, train: 5.322, valid: 4.769, train_acc: 0.479, valid_acc: 0.512
epoch: 61, step: 90974, time: 768.6, train: 5.333, valid: 4.741, train_acc: 0.478, valid_acc: 0.513
epoch: 62, step: 92462, time: 811.8, train: 5.307, valid: 4.779, train_acc: 0.480, valid_acc: 0.510
epoch: 63, step: 93956, time: 776.7, train: 5.332, valid: 4.721, train_acc: 0.478, valid_acc: 0.515
epoch: 64, step: 95450, time: 793.2, train: 5.311, valid: 4.716, train_acc: 0.480, valid_acc: 0.514
epoch: 65, step: 96936, time: 771.5, train: 5.319, valid: 4.764, train_acc: 0.479, valid_acc: 0.513
epoch: 66, step: 98422, time: 814.8, train: 5.296, valid: 4.743, train_acc: 0.480, valid_acc: 0.512
epoch: 67, step: 99909, time: 769.0, train: 5.300, valid: 4.706, train_acc: 0.480, valid_acc: 0.516
epoch: 68, step: 101396, time: 790.9, train: 5.280, valid: 4.660, train_acc: 0.481, valid_acc: 0.519
epoch: 69, step: 102881, time: 769.9, train: 5.298, valid: 4.718, train_acc: 0.480, valid_acc: 0.515
epoch: 70, step: 104366, time: 808.7, train: 5.276, valid: 4.716, train_acc: 0.482, valid_acc: 0.515
epoch: 71, step: 105853, time: 774.0, train: 5.287, valid: 4.666, train_acc: 0.481, valid_acc: 0.519
epoch: 72, step: 107340, time: 790.7, train: 5.263, valid: 4.664, train_acc: 0.483, valid_acc: 0.519
epoch: 73, step: 108825, time: 773.9, train: 5.291, valid: 4.746, train_acc: 0.481, valid_acc: 0.513
epoch: 74, step: 110310, time: 813.3, train: 5.270, valid: 4.755, train_acc: 0.482, valid_acc: 0.512
epoch: 75, step: 111802, time: 771.7, train: 5.269, valid: 4.684, train_acc: 0.482, valid_acc: 0.518
epoch: 76, step: 113294, time: 793.9, train: 5.248, valid: 4.688, train_acc: 0.483, valid_acc: 0.516
epoch: 77, step: 114780, time: 770.5, train: 5.255, valid: 4.719, train_acc: 0.483, valid_acc: 0.515
epoch: 78, step: 116266, time: 810.8, train: 5.235, valid: 4.753, train_acc: 0.484, valid_acc: 0.513
epoch: 79, step: 117746, time: 769.2, train: 5.259, valid: 4.686, train_acc: 0.483, valid_acc: 0.517
epoch: 80, step: 119226, time: 786.0, train: 5.240, valid: 4.668, train_acc: 0.484, valid_acc: 0.519
epoch: 81, step: 120708, time: 765.0, train: 5.232, valid: 4.668, train_acc: 0.484, valid_acc: 0.517
epoch: 82, step: 122190, time: 810.0, train: 5.214, valid: 4.688, train_acc: 0.485, valid_acc: 0.516
epoch: 83, step: 123675, time: 772.3, train: 5.235, valid: 4.672, train_acc: 0.484, valid_acc: 0.518
epoch: 84, step: 125160, time: 792.3, train: 5.216, valid: 4.704, train_acc: 0.485, valid_acc: 0.515
epoch: 85, step: 126642, time: 770.2, train: 5.217, valid: 4.672, train_acc: 0.485, valid_acc: 0.518
epoch: 86, step: 128124, time: 807.8, train: 5.196, valid: 4.663, train_acc: 0.486, valid_acc: 0.519
epoch: 87, step: 129610, time: 765.7, train: 5.221, valid: 4.623, train_acc: 0.485, valid_acc: 0.521
epoch: 88, step: 131096, time: 794.9, train: 5.197, valid: 4.617, train_acc: 0.486, valid_acc: 0.521
epoch: 89, step: 132586, time: 772.1, train: 5.211, valid: 4.689, train_acc: 0.485, valid_acc: 0.516
epoch: 90, step: 134076, time: 794.7, train: 5.194, valid: 4.693, train_acc: 0.487, valid_acc: 0.516
epoch: 91, step: 135560, time: 765.1, train: 5.208, valid: 4.664, train_acc: 0.486, valid_acc: 0.517
epoch: 92, step: 137044, time: 809.3, train: 5.187, valid: 4.721, train_acc: 0.487, valid_acc: 0.514
epoch: 93, step: 138532, time: 772.5, train: 5.200, valid: 4.669, train_acc: 0.486, valid_acc: 0.518
epoch: 94, step: 140020, time: 812.4, train: 5.181, valid: 4.681, train_acc: 0.487, valid_acc: 0.518
epoch: 95, step: 141513, time: 772.3, train: 5.192, valid: 4.630, train_acc: 0.487, valid_acc: 0.521
epoch: 96, step: 143006, time: 793.8, train: 5.174, valid: 4.603, train_acc: 0.488, valid_acc: 0.522
epoch: 97, step: 144495, time: 772.0, train: 5.200, valid: 4.686, train_acc: 0.486, valid_acc: 0.517
epoch: 98, step: 145984, time: 807.4, train: 5.182, valid: 4.655, train_acc: 0.487, valid_acc: 0.518
epoch: 99, step: 147476, time: 776.5, train: 5.183, valid: 4.655, train_acc: 0.487, valid_acc: 0.519
epoch: 100, step: 148968, time: 815.5, train: 5.165, valid: 4.641, train_acc: 0.488, valid_acc: 0.520
epoch: 101, step: 150465, time: 779.2, train: 5.171, valid: 4.630, train_acc: 0.488, valid_acc: 0.520
epoch: 102, step: 151962, time: 798.8, train: 5.153, valid: 4.635, train_acc: 0.489, valid_acc: 0.520
epoch: 103, step: 153453, time: 774.3, train: 5.177, valid: 4.651, train_acc: 0.487, valid_acc: 0.519
epoch: 104, step: 154944, time: 812.9, train: 5.157, valid: 4.643, train_acc: 0.489, valid_acc: 0.520
epoch: 105, step: 156430, time: 766.9, train: 5.159, valid: 4.650, train_acc: 0.489, valid_acc: 0.519
epoch: 106, step: 157916, time: 816.2, train: 5.138, valid: 4.642, train_acc: 0.490, valid_acc: 0.520
epoch: 107, step: 159402, time: 771.1, train: 5.188, valid: 4.620, train_acc: 0.487, valid_acc: 0.522
epoch: 108, step: 160888, time: 790.7, train: 5.169, valid: 4.639, train_acc: 0.488, valid_acc: 0.520
epoch: 109, step: 162378, time: 770.8, train: 5.159, valid: 4.600, train_acc: 0.489, valid_acc: 0.523
epoch: 110, step: 163868, time: 814.5, train: 5.142, valid: 4.589, train_acc: 0.490, valid_acc: 0.524
epoch: 111, step: 165357, time: 769.2, train: 5.136, valid: 4.594, train_acc: 0.490, valid_acc: 0.523
epoch: 112, step: 166846, time: 796.7, train: 5.114, valid: 4.603, train_acc: 0.491, valid_acc: 0.523
epoch: 113, step: 168340, time: 773.4, train: 5.140, valid: 4.579, train_acc: 0.490, valid_acc: 0.524
epoch: 114, step: 169834, time: 819.5, train: 5.122, valid: 4.580, train_acc: 0.491, valid_acc: 0.524
epoch: 115, step: 171327, time: 769.3, train: 5.133, valid: 4.611, train_acc: 0.490, valid_acc: 0.521
epoch: 116, step: 172820, time: 797.7, train: 5.115, valid: 4.641, train_acc: 0.491, valid_acc: 0.520
epoch: 117, step: 174307, time: 772.4, train: 5.124, valid: 4.598, train_acc: 0.491, valid_acc: 0.523
epoch: 118, step: 175794, time: 813.0, train: 5.103, valid: 4.649, train_acc: 0.492, valid_acc: 0.519
epoch: 119, step: 177283, time: 774.1, train: 5.121, valid: 4.595, train_acc: 0.491, valid_acc: 0.523
epoch: 120, step: 178772, time: 817.4, train: 5.101, valid: 4.580, train_acc: 0.492, valid_acc: 0.524
epoch: 121, step: 180269, time: 770.8, train: 5.124, valid: 4.606, train_acc: 0.491, valid_acc: 0.521
epoch: 122, step: 181766, time: 801.9, train: 5.106, valid: 4.609, train_acc: 0.492, valid_acc: 0.521
epoch: 123, step: 183258, time: 771.4, train: 5.118, valid: 4.584, train_acc: 0.491, valid_acc: 0.523
epoch: 124, step: 184750, time: 790.1, train: 5.102, valid: 4.598, train_acc: 0.492, valid_acc: 0.523
epoch: 125, step: 186244, time: 773.7, train: 5.119, valid: 4.581, train_acc: 0.491, valid_acc: 0.524
epoch: 126, step: 187738, time: 813.8, train: 5.096, valid: 4.580, train_acc: 0.492, valid_acc: 0.524
epoch: 127, step: 189234, time: 773.0, train: 5.112, valid: 4.534, train_acc: 0.492, valid_acc: 0.527
epoch: 128, step: 190730, time: 824.8, train: 5.092, valid: 4.539, train_acc: 0.493, valid_acc: 0.527
epoch: 129, step: 192220, time: 771.7, train: 5.104, valid: 4.571, train_acc: 0.492, valid_acc: 0.525
epoch: 130, step: 193710, time: 792.5, train: 5.084, valid: 4.580, train_acc: 0.493, valid_acc: 0.525
epoch: 131, step: 195209, time: 775.5, train: 5.101, valid: 4.596, train_acc: 0.492, valid_acc: 0.522
epoch: 132, step: 196708, time: 821.4, train: 5.080, valid: 4.566, train_acc: 0.494, valid_acc: 0.525
epoch: 133, step: 198204, time: 772.1, train: 5.085, valid: 4.598, train_acc: 0.493, valid_acc: 0.524
epoch: 134, step: 199700, time: 830.2, train: 5.068, valid: 4.596, train_acc: 0.494, valid_acc: 0.523
epoch: 135, step: 201189, time: 777.2, train: 5.079, valid: 4.574, train_acc: 0.494, valid_acc: 0.524
epoch: 136, step: 202678, time: 797.4, train: 5.057, valid: 4.549, train_acc: 0.495, valid_acc: 0.525
epoch: 137, step: 204169, time: 773.7, train: 5.082, valid: 4.622, train_acc: 0.493, valid_acc: 0.521
epoch: 138, step: 205660, time: 816.2, train: 5.062, valid: 4.633, train_acc: 0.495, valid_acc: 0.520
epoch: 139, step: 207153, time: 775.0, train: 5.080, valid: 4.606, train_acc: 0.493, valid_acc: 0.521
epoch: 140, step: 208646, time: 822.9, train: 5.065, valid: 4.618, train_acc: 0.494, valid_acc: 0.521
epoch: 141, step: 210139, time: 779.8, train: 5.079, valid: 4.593, train_acc: 0.493, valid_acc: 0.523
epoch: 142, step: 211632, time: 803.2, train: 5.062, valid: 4.597, train_acc: 0.495, valid_acc: 0.523
epoch: 143, step: 213129, time: 780.4, train: 5.079, valid: 4.575, train_acc: 0.494, valid_acc: 0.524
epoch: 144, step: 214626, time: 828.2, train: 5.062, valid: 4.610, train_acc: 0.495, valid_acc: 0.522
epoch: 145, step: 216120, time: 780.9, train: 5.071, valid: 4.557, train_acc: 0.494, valid_acc: 0.526
epoch: 146, step: 217614, time: 802.0, train: 5.053, valid: 4.579, train_acc: 0.495, valid_acc: 0.525
epoch: 147, step: 219104, time: 772.2, train: 5.061, valid: 4.559, train_acc: 0.495, valid_acc: 0.525
epoch: 148, step: 220594, time: 827.9, train: 5.045, valid: 4.560, train_acc: 0.496, valid_acc: 0.525
epoch: 149, step: 222082, time: 773.9, train: 5.055, valid: 4.543, train_acc: 0.495, valid_acc: 0.527
epoch: 150, step: 223570, time: 797.5, train: 5.034, valid: 4.591, train_acc: 0.497, valid_acc: 0.522
epoch: 151, step: 225060, time: 778.8, train: 5.054, valid: 4.531, train_acc: 0.495, valid_acc: 0.527
epoch: 152, step: 226550, time: 819.7, train: 5.035, valid: 4.527, train_acc: 0.496, valid_acc: 0.527
epoch: 153, step: 228040, time: 774.3, train: 5.063, valid: 4.633, train_acc: 0.495, valid_acc: 0.521
epoch: 154, step: 229530, time: 797.2, train: 5.045, valid: 4.559, train_acc: 0.496, valid_acc: 0.526
epoch: 155, step: 231021, time: 776.6, train: 5.045, valid: 4.604, train_acc: 0.496, valid_acc: 0.523
epoch: 156, step: 232512, time: 815.8, train: 5.027, valid: 4.609, train_acc: 0.497, valid_acc: 0.522
epoch: 157, step: 233999, time: 769.4, train: 5.052, valid: 4.585, train_acc: 0.495, valid_acc: 0.525
epoch: 158, step: 235486, time: 821.2, train: 5.036, valid: 4.574, train_acc: 0.496, valid_acc: 0.525
epoch: 159, step: 236974, time: 779.3, train: 5.042, valid: 4.571, train_acc: 0.496, valid_acc: 0.525
epoch: 160, step: 238462, time: 799.0, train: 5.025, valid: 4.596, train_acc: 0.497, valid_acc: 0.522
epoch: 161, step: 239949, time: 772.7, train: 5.055, valid: 4.510, train_acc: 0.495, valid_acc: 0.529
epoch: 162, step: 241436, time: 819.5, train: 5.034, valid: 4.496, train_acc: 0.496, valid_acc: 0.530
epoch: 163, step: 242917, time: 768.4, train: 5.034, valid: 4.558, train_acc: 0.496, valid_acc: 0.526
epoch: 164, step: 244398, time: 790.2, train: 5.018, valid: 4.546, train_acc: 0.497, valid_acc: 0.526
epoch: 165, step: 245883, time: 775.9, train: 5.048, valid: 4.504, train_acc: 0.495, valid_acc: 0.530
epoch: 166, step: 247368, time: 814.9, train: 5.032, valid: 4.537, train_acc: 0.497, valid_acc: 0.526
epoch: 167, step: 248860, time: 770.7, train: 5.041, valid: 4.546, train_acc: 0.496, valid_acc: 0.526
epoch: 168, step: 250352, time: 822.2, train: 5.023, valid: 4.518, train_acc: 0.497, valid_acc: 0.529
epoch: 169, step: 251849, time: 779.8, train: 5.028, valid: 4.534, train_acc: 0.497, valid_acc: 0.527
epoch: 170, step: 253346, time: 797.6, train: 5.010, valid: 4.614, train_acc: 0.498, valid_acc: 0.523
epoch: 171, step: 254849, time: 780.7, train: 5.028, valid: 4.538, train_acc: 0.497, valid_acc: 0.527
epoch: 172, step: 256352, time: 820.5, train: 5.011, valid: 4.542, train_acc: 0.498, valid_acc: 0.525
epoch: 173, step: 257843, time: 776.0, train: 5.015, valid: 4.560, train_acc: 0.498, valid_acc: 0.525
epoch: 174, step: 259334, time: 819.8, train: 5.000, valid: 4.549, train_acc: 0.499, valid_acc: 0.526
epoch: 175, step: 260827, time: 777.4, train: 5.031, valid: 4.510, train_acc: 0.497, valid_acc: 0.530
epoch: 176, step: 262320, time: 796.7, train: 5.014, valid: 4.515, train_acc: 0.498, valid_acc: 0.529
epoch: 177, step: 263815, time: 777.1, train: 5.013, valid: 4.525, train_acc: 0.498, valid_acc: 0.528
epoch: 178, step: 265310, time: 821.0, train: 4.998, valid: 4.524, train_acc: 0.499, valid_acc: 0.527
epoch: 179, step: 266802, time: 777.3, train: 5.013, valid: 4.586, train_acc: 0.498, valid_acc: 0.524
epoch: 180, step: 268294, time: 801.0, train: 4.996, valid: 4.528, train_acc: 0.499, valid_acc: 0.528
epoch: 181, step: 269794, time: 780.8, train: 5.014, valid: 4.518, train_acc: 0.498, valid_acc: 0.528
epoch: 182, step: 271294, time: 822.4, train: 4.995, valid: 4.517, train_acc: 0.499, valid_acc: 0.528
epoch: 183, step: 272783, time: 770.9, train: 5.009, valid: 4.539, train_acc: 0.498, valid_acc: 0.526
epoch: 184, step: 274272, time: 820.6, train: 4.993, valid: 4.527, train_acc: 0.499, valid_acc: 0.527
epoch: 185, step: 275767, time: 779.3, train: 5.006, valid: 4.566, train_acc: 0.498, valid_acc: 0.525
epoch: 186, step: 277262, time: 800.0, train: 4.990, valid: 4.563, train_acc: 0.499, valid_acc: 0.525
epoch: 187, step: 278752, time: 774.5, train: 5.006, valid: 4.562, train_acc: 0.498, valid_acc: 0.526
epoch: 188, step: 280242, time: 816.5, train: 4.992, valid: 4.575, train_acc: 0.499, valid_acc: 0.525
epoch: 189, step: 281736, time: 773.0, train: 4.998, valid: 4.524, train_acc: 0.499, valid_acc: 0.529
epoch: 190, step: 283230, time: 800.6, train: 4.984, valid: 4.526, train_acc: 0.499, valid_acc: 0.528
epoch: 191, step: 284718, time: 776.8, train: 4.984, valid: 4.469, train_acc: 0.500, valid_acc: 0.532
epoch: 192, step: 286206, time: 814.8, train: 4.967, valid: 4.494, train_acc: 0.501, valid_acc: 0.530
epoch: 193, step: 287695, time: 776.7, train: 5.006, valid: 4.529, train_acc: 0.498, valid_acc: 0.527
epoch: 194, step: 289184, time: 820.6, train: 4.991, valid: 4.554, train_acc: 0.499, valid_acc: 0.526
epoch: 195, step: 290672, time: 771.9, train: 4.998, valid: 4.491, train_acc: 0.499, valid_acc: 0.530
epoch: 196, step: 292160, time: 802.3, train: 4.982, valid: 4.493, train_acc: 0.500, valid_acc: 0.530
epoch: 197, step: 293644, time: 772.0, train: 4.998, valid: 4.547, train_acc: 0.499, valid_acc: 0.526
epoch: 198, step: 295128, time: 812.0, train: 4.984, valid: 4.569, train_acc: 0.500, valid_acc: 0.525
epoch: 199, step: 296618, time: 773.5, train: 4.981, valid: 4.575, train_acc: 0.500, valid_acc: 0.525
epoch: 200, step: 298108, time: 799.8, train: 4.963, valid: 4.577, train_acc: 0.501, valid_acc: 0.525
